"","rep","runs","lambda","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","true"
"a[35]3",81,4,0,4.14963151695251,9.56064255078677e-05,0.00941915895274875,4.13141522258513,4.14306469464113,4.14956712069616,4.15603357930151,4.16797753768283,9706.21907135824,0.999712556567587,4.14172667685036
"a[36]3",82,4,0,4.02104220565411,0.00263196074217182,0.179249027117439,3.67588712026963,3.90237306913672,4.01638857858472,4.13801227235897,4.37414891454964,4638.25690849408,0.99966265505992,3.8159969815649
"a[37]3",83,4,0,3.9696578965362,0.000137728647559845,0.0129638577321556,3.94413366516936,3.96106987230287,3.96941728319964,3.97834175699024,3.99516100636966,8859.7189821547,0.999496778195772,3.97995963270649
"a[38]3",84,4,0,4.12603019480603,6.94503734090978e-05,0.007296705969368,4.11213101146043,4.12100882714953,4.12597021501485,4.13107245058141,4.14020609571337,11038.3591907315,0.999171052883281,4.12818877364198
"a[39]3",85,4,0,4.0071334346637,0.000214504801249191,0.0170830192371397,3.97335234204892,3.99563013678693,4.00681869535223,4.01874008003028,4.04081499776139,6342.4233163972,0.999704360400384,3.99201852553581
"a[40]3",86,4,0,3.93518246954215,7.85948668596745e-05,0.0080086514143491,3.91947357848775,3.92984153895883,3.93522841926471,3.94045171752188,3.95103062630189,10383.1808071787,0.999634847660568,3.94939383330682
"a_z3",87,4,0,4.01716733042537,0.00105079536835833,0.0769475884673407,3.86475505347994,3.97253267127823,4.01404543610656,4.05943338732469,4.18401633108036,5362.33235080683,1.00024238911333,4
"lp__3",88,4,0,3230.91511540298,0.189902517612797,6.89939733454315,3216.3485034474,3226.46241394913,3231.17968889651,3235.63835318799,3243.33394294061,1319.96029726487,1.00091452925775,NA
"sigma_y4",1,5,0,0.00989710172342696,3.21651210152476e-06,0.000252496453888642,0.00942219050730916,0.00972045689951963,0.00988884272404137,0.0100707274204246,0.0104070579356089,6162.26239395146,1.00009626175048,0.01
"lam_interceptsa4",2,5,0,0.267740382764023,0.00373286286464634,0.194581112636307,0.0106073514646472,0.106903677278113,0.229328562784204,0.398356562985567,0.706171028274449,2717.17302226115,0.999638546995394,0
"sigma_interceptsa4",3,5,0,0.2245730973479,0.000605701542872862,0.0355351100660121,0.170542309684946,0.199593006275912,0.219570215749487,0.244287595397414,0.30879659150569,3441.8977949638,0.99954805171534,0.2
"lam_interceptsb4",4,5,0,0.2314009771573,0.00339935774804925,0.183603150403704,0.00777029137078604,0.0809566671898151,0.185165926174201,0.347707651019808,0.670379627828328,2917.20207354398,1.00304764331953,0
"sigma_interceptsb4",5,5,0,0.12061599716576,0.000330229409257996,0.0187750130697346,0.0925003833867495,0.107404752333011,0.117966946719021,0.130165994560838,0.165259575086321,3232.42904694219,1.00210846629234,0.1
"b[1]4",6,5,0,0.619408303131563,1.36568891914453e-05,0.00114372370630093,0.617163693185202,0.618633012841218,0.619421012860984,0.620175414941865,0.621681593888636,7013.5625500063,0.999620158120361,0.620926538698287
"b[2]4",7,5,0,0.455598797655355,2.6083091518477e-05,0.00184448718018643,0.45206348518,0.454308893230297,0.455564666137347,0.456869892797829,0.459176109223432,5000.72706446119,1.00001093495361,0.455764968463696
"b[3]4",8,5,0,0.664740050510375,4.45875870862582e-05,0.00291908689627985,0.659000652103553,0.662804651836589,0.664748763331751,0.666667099515251,0.670577441748497,4286.13756353721,0.999427925477393,0.668430432972612
"b[4]4",9,5,0,0.550674661118024,7.23331810880322e-06,0.000642396562038753,0.549412106487519,0.550238728620287,0.550670990967812,0.551109875967448,0.551938015753253,7887.35314157146,0.999200513060357,0.550468054738968
"b[5]4",10,5,0,0.741302787709197,7.89168376973442e-06,0.000647383121450578,0.740026557773305,0.740874556228818,0.74129555780887,0.74172113171113,0.742612978346132,6729.50927861503,0.999390490535871,0.741598750178198
"b[6]4",11,5,0,0.557184615344663,2.79411679431614e-05,0.00192604002574194,0.553388973736621,0.555942206868413,0.557185014583461,0.558457869937222,0.560888639152549,4751.6178465267,1.00052242165133,0.561033913464846
"b[7]4",12,5,0,0.716928599851157,7.63818214555068e-06,0.000653830408457806,0.715626721396312,0.716507236693325,0.716942086444142,0.71735970041524,0.718194516026068,7327.40520401031,0.999276163132111,0.716965508982878
"b[8]4",13,5,0,0.454652685566203,5.54847586624199e-06,0.000481062064523765,0.453736049660227,0.454317016671473,0.454641565231495,0.454993202147379,0.455578991356742,7517.17773582971,0.999165837945097,0.45456650302151
"b[9]4",14,5,0,0.677442285636263,8.73667437935903e-06,0.000740619543611333,0.675971132101108,0.676946497167048,0.67744506190828,0.677931181031185,0.678912131320791,7186.17910208906,0.999544093700516,0.67850893915231
"b[10]4",15,5,0,0.661924993523529,2.04651280081217e-05,0.00151877329558583,0.659020414822792,0.660841749465762,0.661898554206021,0.66297237970419,0.664886183470329,5507.53129797396,0.999781003864047,0.664922029159675
"b[11]4",16,5,0,0.524556933113095,0.000109515914027358,0.00678176540611644,0.511101549240062,0.52020580794093,0.524579064352776,0.528979174862434,0.537912704264233,3834.69706416739,1.00065335152133,0.517263467898142
"b[12]4",17,5,0,0.5904928269457,6.42457219947609e-06,0.00056633729773453,0.589409876010589,0.59009677394131,0.590499194669437,0.590888640677205,0.59159402391329,7770.73144928068,0.999177047105014,0.590104330771979
"b[13]4",18,5,0,0.735635851830419,7.17644391800594e-06,0.000635327980462756,0.734391883986742,0.735204006581217,0.735625222866481,0.73606648484215,0.73689805592388,7837.49676183627,0.999590555700134,0.735955301642174
"b[14]4",19,5,0,0.632098141967912,1.64368451388856e-05,0.00129884899887685,0.629586776508496,0.631244127801638,0.632095065645096,0.63295209222222,0.634718418698926,6244.25170424033,0.999714539995511,0.630927566368295
"b[15]4",20,5,0,0.621716604987541,6.16004249488913e-06,0.000554975620052648,0.620623848581877,0.621344522133035,0.621722635507289,0.622087751255182,0.62278920530298,8116.71681133827,0.99943927831776,0.621103009504327
"b[16]4",21,5,0,0.629175304179979,3.94482986048667e-05,0.00253324953966354,0.62422122301957,0.627466498709158,0.6292309442253,0.630884364785826,0.633978374812373,4123.81705984777,0.999534464570003,0.631688447645544
"b[17]4",22,5,0,0.682996062406468,9.5889187578272e-06,0.000726751003102912,0.681546202929069,0.682514248445688,0.682989874500247,0.683482588142448,0.684400484306872,5744.23239121667,0.999733754683643,0.68261507199797
"b[18]4",23,5,0,0.586516416128308,1.45581881536513e-05,0.00111510774661926,0.584377836447501,0.585765761019883,0.586528129150261,0.587262665663502,0.588682190831663,5867.03946712531,0.999340228969324,0.587202600823244
"b[19]4",24,5,0,0.6691913447144,6.50495923154193e-06,0.00054758571012887,0.668134896154151,0.668825723758091,0.669183844630678,0.669557185504114,0.670259874775699,7086.22690034053,0.999179914993764,0.669699928530186
"b[20]4",25,5,0,0.69436091581251,9.57178818262439e-06,0.00080418116110867,0.692797483242305,0.693820040044492,0.694370280031085,0.69491382798596,0.695944105910806,7058.649725759,0.999277848730442,0.694695773423322
"b[21]4",26,5,0,0.517426866068583,6.64238168700855e-06,0.000567498030037483,0.51630042358236,0.517044804359831,0.517427792940775,0.517816492656765,0.518533928656447,7299.29744536701,0.999733084281957,0.517726064389739
"b[22]4",27,5,0,0.412755212361244,1.34298654367484e-05,0.00107677572573371,0.410635492151001,0.412026796247552,0.41275805132836,0.413480636870343,0.414836409248202,6428.46362153711,0.999401929386602,0.41143794628055
"b[23]4",28,5,0,0.448060425983381,8.50883351066199e-06,0.000668761333069527,0.446745514206721,0.447607476908123,0.448058335350886,0.448511207659533,0.449371519287377,6177.35069618812,0.999266219155953,0.447898339237566
"b[24]4",29,5,0,0.709862550474998,1.23557341813008e-05,0.000968811217000465,0.707968686000326,0.709198299258072,0.709871452114214,0.710532364039897,0.71174045024561,6148.10398309511,0.999886353592792,0.70882830738548
"b[25]4",30,5,0,0.6850655300461,2.50646396451955e-05,0.00174520765015682,0.681690874362537,0.683857508589434,0.685071545087485,0.686266011142313,0.688471759778316,4848.09683595883,0.999294190163368,0.685967304946251
"b[26]4",31,5,0,0.655162931602244,1.1882944149378e-05,0.000947683886606615,0.653265392363493,0.654531637140739,0.655172935218455,0.655797008800426,0.657002339499357,6360.31874931666,1.00011562799534,0.655283640705786
"b[27]4",32,5,0,0.576296329257825,1.01796102881508e-05,0.000880236842172127,0.57459931459896,0.575691127098598,0.576293721103623,0.576890937081512,0.578021543171051,7477.16182362534,0.999438578753325,0.575443302386566
"b[28]4",33,5,0,0.556753757970851,5.35020544052825e-05,0.0034093149699941,0.55000624983175,0.554407689871252,0.556752899102891,0.559044451042261,0.563508167356828,4060.62920235225,1.00099446407924,0.559691208723182
"b[29]4",34,5,0,0.821261226000902,7.47021566309465e-06,0.000613928616732704,0.820053624004701,0.820854163601647,0.821254432032197,0.821663843163229,0.822461640762886,6754.13092395551,0.999241020713252,0.821825011715992
"b[30]4",35,5,0,0.520938916452155,4.17438685694001e-05,0.00278369145459953,0.515424884070412,0.519076507221939,0.520951818983482,0.522821532371424,0.526271665585294,4446.89427000044,0.999569708815595,0.518900398529404
"b[31]4",36,5,0,0.680843660546001,8.06973668151899e-06,0.000742795164321757,0.679400383982012,0.680353926375084,0.680834548444932,0.681341340211658,0.682338339470219,8472.65276399754,0.999425871357523,0.680121857260709
"b[32]4",37,5,0,0.516877212858935,1.94953474916752e-05,0.00145357674778884,0.514064444719578,0.515875684957561,0.516866553226325,0.517881799952258,0.519724378861319,5559.2214333052,0.999497795993249,0.515654844725614
"b[33]4",38,5,0,0.692054849115081,6.19145359618202e-06,0.000511724458212876,0.691038099960377,0.691706510724455,0.692060642297819,0.692401943756186,0.693036608221351,6831.04435209723,0.999263263161868,0.692506824194674
"b[34]4",39,5,0,0.811944748756931,8.68231812801579e-06,0.000730036197372892,0.810493859372221,0.81147023792582,0.811947819795285,0.812423851964453,0.813384861979692,7069.96720169407,1.00013211565797,0.811014830100897
"b[35]4",40,5,0,0.406999549543574,8.63663846171169e-06,0.000706951781755205,0.405576419340374,0.40652683456775,0.406994543562391,0.407481280392377,0.408373508933169,6700.23610556809,0.99935083336607,0.406214924354931
"b[36]4",41,5,0,0.569737174666559,0.000371876525569834,0.021711051375448,0.5288473851892,0.55465634479783,0.569140982872073,0.584534029764194,0.612895146984078,3408.50692470554,1.00005872527354,0.595666603250977
"b[37]4",42,5,0,0.579055590036723,1.21257753353347e-05,0.000986868300968865,0.577076054596349,0.578389728220459,0.579057761922634,0.579742549238094,0.580914203255311,6623.68031847302,0.9995035529791,0.578650675337753
"b[38]4",43,5,0,0.7360043795383,6.46965749690693e-06,0.000538569680328659,0.734960034027546,0.735638207107676,0.736016954345523,0.736367575972078,0.737023763861645,6929.80830793606,0.999643853901538,0.736221616005346
"b[39]4",44,5,0,0.811419772495898,8.50535296514324e-06,0.000687761884117534,0.810073359314524,0.81095570631067,0.811411807858907,0.811884243809944,0.812790293665588,6538.70169363575,0.999449620436619,0.811657883562416
"b[40]4",45,5,0,0.643976370330487,1.06784279861e-05,0.000870686914065882,0.642284594943349,0.643366951655838,0.643979376228505,0.644583096925946,0.645647803535066,6648.28132082428,0.999408170611157,0.642529598453315
"b_z4",46,5,0,0.63081103110369,0.000605253815718391,0.0351176716743397,0.567951138945093,0.608575339356576,0.627874721019012,0.650785625370282,0.706159947685306,3366.48246128242,0.999893811658196,0.6
"a[1]4",47,5,0,3.82675506110141,0.000164533627423117,0.0134057320538676,3.80068476689127,3.81783015174421,3.8268214259471,3.83596590784073,3.8531478792656,6638.52697467611,0.999603285878931,3.81337601680803
"a[2]4",48,5,0,4.05404822904749,0.00029247937959688,0.0208326181987706,4.01298864695986,4.03952910870748,4.05474464241219,4.06804793310291,4.0932807704628,5073.37779167812,0.999916322331431,4.05193198926382
"a[3]4",49,5,0,4.05890546713586,0.000508559240223021,0.0332219748781668,3.99247194724643,4.03698918959824,4.05875697074439,4.08116130492634,4.12454485885493,4267.44361718806,0.999405760286188,4.02451482386521
"a[4]4",50,5,0,4.23642788544761,7.51729545255057e-05,0.00656832485880852,4.22351739736113,4.23198239841501,4.23653879709658,4.24087658774353,4.24934145171905,7634.595094994,0.999097962769662,4.23903975021818
"a[5]4",51,5,0,4.02403095362675,7.86029179864721e-05,0.00662789155256217,4.01083428529764,4.01971629396328,4.02405555494778,4.02853195326062,4.03724315360504,7110.06301966049,0.999438350138447,4.02168123876795
"a[6]4",52,5,0,4.11885527685853,0.000252887564904122,0.0175901899537062,4.08491099322159,4.10697217680185,4.11866175120194,4.13070296372221,4.15300265437132,4838.22553919938,1.00023813310977,4.08443960884362
"a[7]4",53,5,0,3.8466886998966,7.66895703049205e-05,0.00671449493318995,3.83363309389505,3.84221249347441,3.84657634625942,3.85115495852523,3.86030818462886,7665.74012233777,0.999179549544286,3.84696193421578
"a[8]4",54,5,0,3.8129147364465,5.35275499619699e-05,0.00485451883599352,3.80340064664473,3.80952195000552,3.81293259333079,3.81632687826068,3.82224809445443,8225.03301811494,0.999160288464591,3.8131470259969
"a[9]4",55,5,0,3.98555562119423,8.73782226321333e-05,0.00757258943115821,3.97090582399096,3.98049413377221,3.98553209502986,3.99056467119225,4.00014859851172,7510.73448085078,0.999578068989083,3.97402227008493
"a[10]4",56,5,0,3.7495088701886,0.000196657016269653,0.014598417232066,3.72121344858548,3.73959911637662,3.74951487884303,3.75947867220907,3.77825781914588,5510.52088239896,0.999606767344462,3.7222737890376
"a[11]4",57,5,0,3.72083815446611,0.000994917903160541,0.0613381429676144,3.59894494351912,3.68078781391805,3.71993004852739,3.76031611706621,3.8420617950901,3800.90272556606,1.00062501961923,3.78680122911531
"a[12]4",58,5,0,4.05615889723522,6.10093366618355e-05,0.00564499283400299,4.04482199606096,4.05227601407593,4.0561545879188,4.06000580112469,4.06696402786186,8561.19095145657,0.999156837038556,4.06126907008954
"a[13]4",59,5,0,3.92797467171573,7.06516913390433e-05,0.00683869706181802,3.91419470893662,3.92335989456722,3.92818058402909,3.93261420169835,3.94154363828539,9369.18050347514,0.999577609502787,3.92260467715051
"a[14]4",60,5,0,4.18744743121344,0.000121318762070006,0.00946709527610628,4.16882609644492,4.1812080053964,4.18741663713533,4.19383616658361,4.20577244416721,6089.44280050429,0.99972315510559,4.19766611881263
"a[15]4",61,5,0,3.99620947968942,6.32967120388317e-05,0.00571106509588556,3.98484384216256,3.99233565725446,3.99618516189216,4.00008732406522,4.00729944665753,8140.89059970351,0.999354978571116,4.00216520499903
"a[16]4",62,5,0,4.28019345950811,0.000373194855136249,0.0236767637868147,4.23446841845846,4.26336859520628,4.27964869135082,4.29629582298053,4.32700733963085,4025.0695304985,0.999432175774288,4.24673915298731
"a[17]4",63,5,0,4.38809157434142,9.97280010399567e-05,0.00750842749123082,4.37338738704804,4.38305786894955,4.38814483110875,4.39308692531581,4.40285643171079,5668.44261193215,0.999469392002004,4.38957130779189
"a[18]4",64,5,0,4.18414609250629,0.000153641739143949,0.0120762408668394,4.16108225683322,4.17609617848531,4.18390288487418,4.1921560477184,4.20759285644616,6177.960174065,0.999296825479386,4.1725303675143
"a[19]4",65,5,0,3.95558082735394,6.77494714392928e-05,0.00582797993147304,3.94407682006325,3.95168570004534,3.95563519485686,3.95948170388979,3.96707435256457,7399.87310811524,0.999231229333926,3.9526214067166
"a[20]4",66,5,0,4.17203230803865,0.000102749648472744,0.00869640837719182,4.15500741786234,4.1660073023866,4.17206626360682,4.17790605242583,4.18904686182601,7163.39932988735,0.999276630239609,4.17256291542302
"a[21]4",67,5,0,3.62115268355095,6.69862388499371e-05,0.00590149999101765,3.60979771795202,3.6171215744116,3.62109896625809,3.62507950591312,3.63293665677702,7761.64248099166,0.999584566950043,3.61452194615492
"a[22]4",68,5,0,3.96507312055796,0.00012196607476871,0.00998131288805618,3.94516722340654,3.95840716172627,3.96498190396521,3.97188516394435,3.98445167085418,6697.26132486443,0.999446059995435,3.97418754614256
"a[23]4",69,5,0,3.69870302761671,8.21303992417204e-05,0.00680811319274195,3.68549734990474,3.69403310314965,3.69879233448839,3.7033909438256,3.71153470619012,6871.40691535214,0.999291626828941,3.69866005570004
"a[24]4",70,5,0,3.75067627111977,0.000133909105851676,0.0105313123122032,3.73051628239523,3.74344479200699,3.75060816963899,3.75781917493716,3.77127271228374,6185.07206479823,0.999652718658558,3.76183319860867
"a[25]4",71,5,0,4.02560957087478,0.000221200529072856,0.0159013908152682,3.99487912266213,4.01465921870908,4.02566249495508,4.03642000447872,4.05615159872053,5167.70721870993,0.99923840907135,4.01500116342653
"a[26]4",72,5,0,3.89253189654369,0.000137957190980999,0.0113427794252161,3.87059990618114,3.88481237468907,3.8923579897396,3.90000097040803,3.91495937805297,6760.055908234,0.999729972629917,3.88495968192943
"a[27]4",73,5,0,4.05785122063317,9.94529570045136e-05,0.00876177969002549,4.04123397647614,4.05190723859415,4.05802093329832,4.06377329839988,4.07470256509981,7761.56425131091,0.999574033386221,4.06553763295258
"a[28]4",74,5,0,4.3727737558405,0.000434733382621489,0.02772018779353,4.3170480819121,4.35460399926178,4.37262751945867,4.39181448671983,4.42684473965969,4065.80321994562,1.00097453091597,4.35078884938303
"a[29]4",75,5,0,4.13017157752006,7.47308266739907e-05,0.00613869722640141,4.11816561832057,4.1260998553314,4.13014505674343,4.13420971723192,4.14243092783785,6747.65476306938,0.999423910458326,4.12509544822645
"a[30]4",76,5,0,3.77489074167633,0.000453890371475859,0.0303304903991056,3.71638601092353,3.75426166349459,3.77472469416255,3.79506456189708,3.83500676445882,4465.36459387647,0.999631908632032,3.80115265006527
"a[31]4",77,5,0,3.87029480117306,8.56011723233319e-05,0.00813816606008793,3.8540380990408,3.86491399283613,3.8704281379255,3.87575601503532,3.88596146590112,9038.44396584637,0.999292590637751,3.88235440995786
"a[32]4",78,5,0,4.02568560972908,0.000234645566190699,0.0174422252181279,3.99150204331088,4.01376744309419,4.02572881213411,4.03758558256934,4.06025796856214,5525.59532062229,0.999517111752913,4.03639134965101
"a[33]4",79,5,0,3.97134796516335,6.34255846346669e-05,0.00536181208927476,3.96101825544872,3.96770634876143,3.97125845285669,3.97510338815185,3.98189140256806,7146.51354173651,0.999350327065813,3.96821426309347
"a[34]4",80,5,0,3.92506180922808,8.75184506812467e-05,0.00810094140125675,3.90918352668776,3.91967452323817,3.92509637201422,3.93040545824858,3.94093233651094,8567.84773355764,1.00016161468844,3.93586118295212
"a[35]4",81,5,0,4.44306011612546,8.47404577707463e-05,0.00705638597044672,4.42909168980063,4.43827954167847,4.44317048438423,4.44788172498108,4.45674590538053,6933.98733643567,0.999310378010261,4.45070793805233
"a[36]4",82,5,0,4.0464317991981,0.00358863695827061,0.20944217180123,3.62891140708869,3.90470476502255,4.0518247684528,4.19345412452881,4.43928341400977,3406.19270342127,1.0000988054023,3.78118870738976
"a[37]4",83,5,0,3.7996680901557,0.000113724881874763,0.00964435887352785,3.78131378523915,3.79288571829203,3.79973968098503,3.80612107860874,3.81832393769369,7191.76910991198,0.999270111586194,3.79892947292111
"a[38]4",84,5,0,4.14778103355319,5.97207894169095e-05,0.00527700297045966,4.13738230775163,4.1442047520184,4.14774770817633,4.15138354044932,4.15806462404619,7807.70862722441,0.999833510254773,4.14563198508614
"a[39]4",85,5,0,3.97667891769725,8.2764816403164e-05,0.00724672263952069,3.96251478573591,3.97188661812631,3.9767353671186,3.98167454451239,3.99029614094998,7666.40515164604,0.99927012470488,3.97488156043828
"a[40]4",86,5,0,4.13576948146244,0.000101925844578582,0.0083837721680067,4.11935668123068,4.13007484794911,4.13578660511279,4.14148743249996,4.15188735180114,6765.66200557445,0.999775402593439,4.14772617123552
"a_z4",87,5,0,4.00122934256393,0.000994753119588201,0.066143367008286,3.86675675495364,3.96339390087932,4.00283418506771,4.03970271558961,4.13609505161504,4421.21849355529,1.00007280196567,4
"lp__4",88,5,0,3267.26363233478,0.198093853538901,6.90343045832281,3252.28443555319,3262.88977775339,3267.64559712793,3272.09397263681,3279.71818958804,1214.47312226967,1.00600029906855,NA
"sigma_y5",1,6,0,0.0100765354804067,3.54875268290606e-06,0.00027568841036226,0.00955154856397993,0.00988947256103373,0.0100742430235752,0.0102548944330394,0.0106273692288471,6035.11500921677,0.999495496817449,0.01
"lam_interceptsa5",2,6,0,0.243017255122198,0.00348057027348889,0.185086624482506,0.00716211004528292,0.0903039672111094,0.204900666447629,0.359387405674721,0.676311524776853,2827.80368916155,1.00058577544942,0
"sigma_interceptsa5",3,6,0,0.22694145005781,0.000587850522047433,0.0352764236489167,0.172499475823194,0.202969847122304,0.221917513702521,0.244980541410272,0.311846775616234,3601.10083867886,1.0006532963101,0.2
"lam_interceptsb5",4,6,0,0.221552908975575,0.00299851636857624,0.173862213632278,0.00671879326556802,0.0785066512919931,0.183888957693187,0.326295364472367,0.637319244462513,3361.99885908165,0.999198765199202,0
"sigma_interceptsb5",5,6,0,0.101457489316196,0.00024514749203494,0.015353372548151,0.0778964795754813,0.0906871908915422,0.0991197059344088,0.11019864282205,0.137323175959691,3922.40710719987,0.999111569078944,0.1
"b[1]5",6,6,0,0.767234634059618,2.73056796131783e-05,0.0019863362864473,0.763391069901396,0.765909606754993,0.767255815142325,0.768550656967924,0.771131148785404,5291.75309358334,0.999344111012685,0.766246479195459
"b[2]5",7,6,0,0.644423552052112,1.98664620283772e-05,0.00153050693899291,0.641428576065037,0.643391696689238,0.644385818865055,0.64545324033824,0.647492306203526,5935.12052796996,0.99935568867321,0.646405776857558
"b[3]5",8,6,0,0.578172844740918,2.5859740367259e-05,0.0018315559650889,0.574555240639779,0.576968539902863,0.578198231138679,0.579400289317431,0.581737294397343,5016.39893039026,0.999888144839724,0.577890730373271
"b[4]5",9,6,0,0.512331902637836,6.33752119788526e-06,0.000538682536128413,0.511288953956822,0.511955596579895,0.512332841177725,0.512703600538333,0.513371480967799,7224.81851573304,0.999545589256666,0.513078133102916
"b[5]5",10,6,0,0.778489012440488,5.50232407549411e-06,0.00052380278921577,0.777467822660176,0.778138265481644,0.778480927195198,0.778843708324477,0.779504640279821,9062.40113364998,0.999479983560463,0.778325630261829
"b[6]5",11,6,0,0.763187886388386,1.52304618133139e-05,0.00128448665369155,0.760715100771183,0.76231361908042,0.763190803406803,0.76405358994851,0.765697014417273,7112.67636300451,0.999228824730778,0.762445186040044
"b[7]5",12,6,0,0.536091585459087,6.50303562640372e-06,0.00056316644271716,0.534990668797526,0.535719573719778,0.536095132073398,0.536455073007279,0.53723492495222,7499.65474895864,0.999055465155088,0.535511115647441
"b[8]5",13,6,0,0.610757188956348,6.20119267090458e-06,0.000583391424585605,0.609576275754188,0.610360127150735,0.610754403818847,0.611161629031035,0.611892372834492,8850.53720188971,0.999332224227102,0.611002811279332
"b[9]5",14,6,0,0.606031797638762,7.16834002079359e-06,0.000643675650576147,0.604767977264033,0.60558420570109,0.606025541685432,0.606480939632693,0.607283100479176,8063.00569619912,0.999702151339263,0.604930169216876
"b[10]5",15,6,0,0.590116384190443,1.46563162088383e-05,0.00118626764050132,0.587812740726184,0.589307962346139,0.590113019381924,0.590941467808737,0.592441235768899,6551.12241544074,0.999440749403154,0.590280853134525
"b[11]5",16,6,0,0.535838671323732,2.83692686018147e-05,0.00228653811748443,0.531169511371391,0.534318328984824,0.535839167481233,0.537386961786658,0.540303950849066,6496.21833304957,0.999819695204837,0.534441066449086
"b[12]5",17,6,0,0.583793838575934,7.6037913615295e-06,0.000647828358783039,0.582530037252882,0.583367784540541,0.583803672924879,0.58422401850752,0.585045650802344,7258.71135801587,0.999629071390009,0.584898853469503
"b[13]5",18,6,0,0.55345199137645,6.79824282902355e-06,0.000569839836733297,0.5523382907691,0.553069645905003,0.553449713914421,0.553838986414823,0.554558182579308,7026.06668339924,1.00024911110163,0.55334451791159
"b[14]5",19,6,0,0.702934239768348,1.51815130581412e-05,0.00123022452845808,0.700602951524249,0.702077295780053,0.702933596976771,0.703728433937778,0.705370080374058,6566.57106576619,0.999504286960988,0.703131934565169
"b[15]5",20,6,0,0.545969813766568,7.65206392356432e-06,0.000685370213989389,0.544650579038969,0.545490898684438,0.545975182465654,0.546437515988748,0.54730467888669,8022.19609377361,0.999619340256528,0.545764806227374
"b[16]5",21,6,0,0.537679121830958,4.15058579226949e-05,0.00293739208484725,0.531951013859969,0.53570147647076,0.537675929983384,0.539673971223726,0.543451820699158,5008.46969505471,1.00052467164759,0.534210578902571
"b[17]5",22,6,0,0.431047889344948,5.51691060952968e-06,0.000545696919901378,0.429997349022716,0.43067590947376,0.431047491604595,0.431420614365468,0.432117646811862,9783.87984847851,0.999404547963262,0.430950756144826
"b[18]5",23,6,0,0.476198716419759,9.49224849895163e-06,0.00088361408992282,0.474427193937322,0.475591413137292,0.476209786206632,0.476779590196729,0.47792639939619,8665.36910782852,0.999163586733436,0.477853104904425
"b[19]5",24,6,0,0.697689986795826,6.62179069545493e-06,0.00058150598340068,0.696553088845923,0.697295665800094,0.697698874549843,0.698085383374437,0.698826454432255,7711.83052578496,0.999472137971217,0.698588607217616
"b[20]5",25,6,0,0.602203850026913,1.00278757181617e-05,0.000886282067941427,0.600497674314758,0.601605297252688,0.602203762868992,0.602806833467408,0.603930819748147,7811.34894866482,0.99936518524013,0.602462830785403
"b[21]5",26,6,0,0.436009594970498,7.53387281617572e-06,0.000661642822912307,0.434710732914724,0.435557200185976,0.436000582419469,0.436460526191645,0.437316416744049,7712.77466218622,0.999608568933248,0.436355495901584
"b[22]5",27,6,0,0.562115455592672,9.29052324595413e-06,0.000817595867154187,0.560489211069906,0.561568731763121,0.562121025632427,0.562655850990801,0.56372438590274,7744.56495004468,0.99952692515746,0.562923483708412
"b[23]5",28,6,0,0.567471469345649,1.00470466212668e-05,0.000833930062124057,0.565818650102658,0.566915449099558,0.567453478955019,0.568039589688242,0.569142509115457,6889.41624450514,0.999742720872665,0.567230533438798
"b[24]5",29,6,0,0.712705698959215,1.05254070464155e-05,0.000942559532208896,0.710850978909538,0.712080729926289,0.712699518166943,0.713336315867691,0.714563972372055,8019.36128023653,0.999358738089493,0.713248150224499
"b[25]5",30,6,0,0.572005820001409,1.4406756381228e-05,0.0011670389727551,0.569668506671261,0.571243650495057,0.571993670227108,0.572758452570333,0.57430724720452,6562.03124778479,0.999322894323914,0.573207887079159
"b[26]5",31,6,0,0.659604407864742,1.14853239495867e-05,0.00100973585173819,0.657605297709277,0.658924780741405,0.659617111368578,0.660279399842411,0.661570832928356,7729.10228750371,0.999286707386608,0.659983851721649
"b[27]5",32,6,0,0.740963622532725,1.32088347812433e-05,0.00106616804784214,0.738844342622115,0.740249864105484,0.740961690413525,0.741705513550807,0.743009300403566,6515.11836014593,0.999188035551314,0.740832180244571
"b[28]5",33,6,0,0.586677124109853,2.84845650389236e-05,0.00225470283790404,0.582174867471206,0.585141047853326,0.586682467268122,0.588194899193705,0.59112495862656,6265.55344198081,0.999323762290166,0.588919785006902
"b[29]5",34,6,0,0.597474891909007,6.69767257913151e-06,0.000622188819330555,0.596244612891482,0.597059910959546,0.597482271910448,0.597884507633757,0.598696175565096,8629.7175083007,0.999770258526458,0.597538102632529
"b[30]5",35,6,0,0.705830214181316,4.08595315182776e-05,0.00293107725478856,0.700262449283594,0.703866763135897,0.705810798046612,0.707860845758236,0.711600081774645,5145.97610181748,1.00058997660005,0.705053656740615
"b[31]5",36,6,0,0.624373461259398,8.50565321689021e-06,0.000766234196466276,0.622854952988074,0.623855930665077,0.624365759555401,0.624884708881282,0.625930287761652,8115.3586224956,1.00016828207564,0.624467250266015
"b[32]5",37,6,0,0.52869773393073,3.95441742498392e-05,0.00265336126806499,0.523488035729606,0.526858732943592,0.528691159513362,0.530475361551886,0.53386758084148,4502.23073406042,0.999827876727132,0.531685833458654
